geneID	Sex.Bias.Category	log2FoldChange.Osada	Diff.Splicing.MCabs.vs.MCsim	Diff.Splicing.MCabs.vs.MCcom	Diff.Splicing.MCsim.vs.MCcom
FBgn0003209	Unbiased	0.455641892333721	Not Significant	Not Significant	Not Significant
FBgn0003210	Female-biased	-0.875926531359218	Not Significant	Not Significant	Not Significant
FBgn0003218	Male-biased	0.626388740244241	Not Significant	Not Significant	Not Significant
FBgn0003227	Female-biased	-3.8735845774199	Not Significant	Not Significant	Not Significant
FBgn0003231	Male-biased	0.531109529093953	Not Significant	Not Significant	Not Significant
FBgn0003250	Male-biased	4.14535869179624	Not Significant	Not Significant	Not Significant
FBgn0003256	Female-biased	-1.35551481210686	Not Significant	Not Significant	Not Significant
FBgn0003257	Female-biased	-3.03353599295596	Not Significant	Not Significant	Not Significant
FBgn0003261	Female-biased	-0.723003996662982	Not Significant	Not Significant	Not Significant
FBgn0003268	Female-biased	-3.26451525843073	Not Significant	Not Significant	Not Significant
FBgn0003275	Unbiased	0.460449894732734	Not Significant	Not Significant	Not Significant
FBgn0003277	Female-biased	-1.88899711969623	Not Significant	Not Significant	Not Significant
FBgn0003278	Female-biased	-2.82597154131179	Not Significant	Not Significant	Not Significant
FBgn0003279	Female-biased	-0.887199717268645	Not Significant	Not Significant	Not Significant
FBgn0003285	Female-biased	-1.81966474887594	Not Significant	Not Significant	Not Significant
FBgn0003292	Female-biased	-4.09924006095166	Not Significant	Not Significant	Not Significant
FBgn0003301	Male-biased	1.70423311398264	Not Significant	Not Significant	Not Significant
FBgn0003302	Male-biased	1.74180801504143	Not Significant	Not Significant	Not Significant
FBgn0003308	Male-biased	1.80948922179095	Not Significant	Not Significant	Not Significant
FBgn0003310	Female-biased	-1.60931566344585	Not Significant	Not Significant	Not Significant
FBgn0003317	Female-biased	-1.05542926274844	Not Significant	Not Significant	Not Significant
FBgn0003321	Unbiased	0.0138574886186826	Not Significant	Not Significant	Not Significant
FBgn0003330	Female-biased	-1.75109980511378	Not Significant	Not Significant	Not Significant
FBgn0003334	Female-biased	-1.0989279545738	Not Significant	Not Significant	Not Significant
FBgn0003345	Unbiased	0.407866428835384	Not Significant	Not Significant	Not Significant
FBgn0003346	Female-biased	-1.71531789273627	Not Significant	Not Significant	Not Significant
FBgn0003353	Female-biased	-0.560644502231348	Not Significant	Not Significant	Not Significant
FBgn0003357	Unbiased	0.259111302086328	Not Significant	Not Significant	Not Significant
FBgn0003358	Male-biased	1.70947568687876	Not Significant	Not Significant	Not Significant
FBgn0003366	Male-biased	2.51960338461717	Not Significant	Not Significant	Not Significant
FBgn0003380	Male-biased	3.09108808100515	Not Significant	Not Significant	Not Significant
FBgn0003386	Male-biased	3.04529044749204	Not Significant	Not Significant	Not Significant
FBgn0003390	Male-biased	2.11177638601906	Not Significant	Not Significant	Not Significant
FBgn0003391	Female-biased	-1.10402440219645	Not Significant	Not Significant	Not Significant
FBgn0003392	Male-biased	0.67594595626366	Not Significant	Not Significant	Not Significant
FBgn0003396	Unbiased	0.478586093874265	Not Significant	Not Significant	Not Significant
FBgn0003401	Female-biased	-5.20020399410789	Not Significant	Not Significant	Not Significant
FBgn0003410	Female-biased	-0.779473153601339	Not Significant	Not Significant	Not Significant
FBgn0003415	Female-biased	-1.73155209411443	Not Significant	Not Significant	Not Significant
FBgn0003416	Female-biased	-1.9496017538184	Not Significant	Not Significant	Not Significant
FBgn0003423	Male-biased	0.527099272498361	Not Significant	Not Significant	Not Significant
FBgn0003429	Male-biased	2.51286211216524	Not Significant	Not Significant	Not Significant
FBgn0003435	Male-biased	4.53723148344528	Not Significant	Not Significant	Not Significant
FBgn0003444	Female-biased	-2.30611410084021	Not Significant	Not Significant	Not Significant
FBgn0003447	Female-biased	-3.28007308077869	Not Significant	Not Significant	Not Significant
FBgn0003449	Female-biased	-1.51502423612924	Not Significant	Not Significant	Not Significant
FBgn0003450	Female-biased	-3.75639876947893	Not Significant	Not Significant	Not Significant
FBgn0003459	Female-biased	-1.40102834042085	Not Significant	Not Significant	Not Significant
FBgn0003462	Male-biased	0.90088856718749	Not Significant	Not Significant	Not Significant
FBgn0003463	Male-biased	2.38188301329034	Not Significant	Not Significant	Not Significant
FBgn0003464	Female-biased	-1.8504001918653	Not Significant	Not Significant	Not Significant
FBgn0003475	Male-biased	0.514640141104079	Not Significant	Not Significant	Not Significant
FBgn0003479	Female-biased	-1.24106341894094	Not Significant	Not Significant	Not Significant
FBgn0003480	Female-biased	-3.07435788077823	Not Significant	Not Significant	Not Significant
FBgn0003482	Female-biased	-5.10431875232749	Not Significant	Not Significant	Not Significant
FBgn0003483	Female-biased	-3.83477102184963	Not Significant	Not Significant	Not Significant
FBgn0003486	Female-biased	-6.14556037181316	Not Significant	Not Significant	Not Significant
FBgn0003495	Female-biased	-1.75463510636653	Not Significant	Not Significant	Not Significant
FBgn0003499	Male-biased	2.35188145558311	Not Significant	Not Significant	Not Significant
FBgn0003514	Unbiased	-0.290652572204636	Not Significant	Not Significant	Not Significant
FBgn0003515	Male-biased	1.8709566449467	Not Significant	Not Significant	Not Significant
FBgn0003517	Female-biased	-0.768802526934186	Not Significant	Not Significant	Not Significant
FBgn0003520	Female-biased	-1.25992492565516	Not Significant	Not Significant	Not Significant
FBgn0003525	Female-biased	-5.04446318490681	Not Significant	Not Significant	Not Significant
FBgn0003527	Female-biased	-0.895261330860759	Not Significant	Not Significant	Not Significant
FBgn0003545	Female-biased	-1.5644234283748	Not Significant	Not Significant	Not Significant
FBgn0003557	Unbiased	-0.384000468245467	Not Significant	Not Significant	Not Significant
FBgn0003559	Female-biased	-0.611825930000028	Not Significant	Not Significant	Not Significant
FBgn0003567	Female-biased	-1.75734102863917	Not Significant	Not Significant	Not Significant
FBgn0003575	Female-biased	-0.874156593660271	Not Significant	Not Significant	Not Significant
FBgn0003598	Female-biased	-3.01783672930597	Not Significant	Not Significant	Not Significant
FBgn0003607	Female-biased	-1.94234350073456	Not Significant	Not Significant	Not Significant
FBgn0003612	Female-biased	-1.72873818311424	Not Significant	Not Significant	Not Significant
FBgn0003654	Female-biased	-0.527755402334701	Not Significant	Not Significant	Not Significant
FBgn0003655	Female-biased	-6.83837520793207	Not Significant	Not Significant	Not Significant
FBgn0003656	Male-biased	0.586876670452392	Not Significant	Not Significant	Not Significant
FBgn0003660	Unbiased	0.439250507161492	Not Significant	Significant	Not Significant
FBgn0003676	Female-biased	-2.96935957078386	Not Significant	Not Significant	Not Significant
FBgn0003687	Female-biased	-2.73330289326509	Not Significant	Not Significant	Not Significant
FBgn0003701	Female-biased	-3.19032725382087	Not Significant	Not Significant	Not Significant
FBgn0003714	Female-biased	-1.62479222515742	Not Significant	Not Significant	Not Significant
FBgn0003716	Unbiased	0.24898108396774	Not Significant	Not Significant	Not Significant
FBgn0003721	Male-biased	0.831748792563438	Not Significant	Significant	Not Significant
FBgn0003731	Male-biased	1.39715887939476	Not Significant	Not Significant	Not Significant
FBgn0003733	Female-biased	-3.0944003363193	Not Significant	Not Significant	Not Significant
FBgn0003741	Unbiased	-0.307373838610237	Not Significant	Not Significant	Not Significant
FBgn0003742	Unbiased	0.207437164612758	Not Significant	Not Significant	Not Significant
FBgn0003744	Female-biased	-0.80231612435477	Not Significant	Not Significant	Not Significant
FBgn0003748	Male-biased	1.22001004354095	Not Significant	Significant	Not Significant
FBgn0003861	Male-biased	3.44470190257549	Not Significant	Not Significant	Not Significant
FBgn0003862	Unbiased	-0.346009048560752	Not Significant	Not Significant	Not Significant
FBgn0003866	Male-biased	1.63757777151103	Not Significant	Not Significant	Not Significant
FBgn0003867	Male-biased	1.67647167109752	Not Significant	Not Significant	Not Significant
FBgn0003870	Female-biased	-1.00208622009638	Not Significant	Not Significant	Not Significant
FBgn0003882	Female-biased	-1.54100171472588	Not Significant	Not Significant	Not Significant
FBgn0003884	Unbiased	0.0631732724061586	Not Significant	Not Significant	Not Significant
FBgn0003888	Male-biased	0.837934861475489	Not Significant	Not Significant	Not Significant
FBgn0003890	Male-biased	1.76017788171167	Not Significant	Not Significant	Not Significant
FBgn0003891	Unbiased	0.453052535868154	Not Significant	Not Significant	Significant
FBgn0003941	Female-biased	-0.790995144290604	Not Significant	Not Significant	Not Significant
FBgn0003943	Male-biased	1.61082768441309	Not Significant	Not Significant	Not Significant
FBgn0003944	Male-biased	1.76375593635411	Not Significant	Not Significant	Not Significant
FBgn0003950	Unbiased	0.116802533009116	Not Significant	Not Significant	Not Significant
FBgn0003961	Male-biased	2.32955803325905	Not Significant	Not Significant	Not Significant
FBgn0003965	Male-biased	1.10712498183069	Not Significant	Not Significant	Not Significant
FBgn0003969	Female-biased	-1.60969465720295	Not Significant	Not Significant	Not Significant
FBgn0003977	Female-biased	-0.808863872435638	Not Significant	Not Significant	Not Significant
FBgn0003978	Female-biased	-2.18932823989402	Not Significant	Not Significant	Not Significant
FBgn0003979	Female-biased	-5.4067368058854	Not Significant	Not Significant	Not Significant
FBgn0003980	Female-biased	-5.41684171328892	Not Significant	Not Significant	Not Significant
FBgn0003984	Male-biased	2.06481368168092	Not Significant	Not Significant	Not Significant
FBgn0003996	Male-biased	1.16598791904432	Not Significant	Not Significant	Not Significant
FBgn0003997	Unbiased	0.301006125267897	Not Significant	Not Significant	Not Significant
FBgn0004003	Male-biased	2.41033272329405	Not Significant	Not Significant	Not Significant
FBgn0004045	Female-biased	-5.35895625235705	Not Significant	Not Significant	Not Significant
FBgn0004047	Female-biased	-5.35337686826746	Not Significant	Not Significant	Not Significant
FBgn0004049	Female-biased	-1.25103601782618	Not Significant	Not Significant	Not Significant
FBgn0004050	Female-biased	-1.05514029759358	Not Significant	Not Significant	Not Significant
FBgn0004055	Male-biased	1.33587806697439	Not Significant	Not Significant	Not Significant
FBgn0004057	Male-biased	2.35301331709119	Not Significant	Not Significant	Not Significant
FBgn0004066	Female-biased	-1.25842441412921	Not Significant	Not Significant	Not Significant
FBgn0004087	Female-biased	-1.88470351399492	Not Significant	Not Significant	Not Significant
FBgn0004101	Female-biased	-1.38109264011062	Not Significant	Not Significant	Not Significant
FBgn0004103	Female-biased	-0.570352788749126	Not Significant	Not Significant	Not Significant
FBgn0004106	Female-biased	-4.38672386078898	Not Significant	Not Significant	Not Significant
FBgn0004107	Female-biased	-5.24931483613414	Not Significant	Not Significant	Not Significant
FBgn0004108	Female-biased	-1.39099467933707	Not Significant	Not Significant	Not Significant
FBgn0004117	Male-biased	2.50378254163142	Not Significant	Not Significant	Not Significant
FBgn0004132	Female-biased	-1.12796900694945	Not Significant	Not Significant	Not Significant
FBgn0004133	Male-biased	2.15177829599615	Not Significant	Not Significant	Not Significant
FBgn0004167	Male-biased	1.22746201119599	Not Significant	Not Significant	Not Significant
FBgn0004169	Male-biased	2.66882124902642	Not Significant	Not Significant	Not Significant
FBgn0004177	Female-biased	-1.03896246473422	Not Significant	Not Significant	Not Significant
FBgn0004179	Unbiased	-0.353666084939615	Not Significant	Not Significant	Not Significant
FBgn0004198	Male-biased	1.75438981023062	Not Significant	Significant	Not Significant
FBgn0004227	Female-biased	-0.604821072712056	Not Significant	Not Significant	Not Significant
FBgn0004228	Male-biased	1.61221373175411	Not Significant	Not Significant	Not Significant
FBgn0004237	Female-biased	-1.43686838087497	Not Significant	Not Significant	Not Significant
FBgn0004242	Male-biased	2.95875750243894	Not Significant	Not Significant	Not Significant
FBgn0004244	Male-biased	3.20165091059612	Not Significant	Not Significant	Not Significant
FBgn0004359	Female-biased	-0.541922259387581	Not Significant	Not Significant	Not Significant
FBgn0004362	Female-biased	-4.14153805899598	Not Significant	Not Significant	Not Significant
FBgn0004363	Unbiased	0.288698467407784	Significant	Not Significant	Not Significant
FBgn0004367	Female-biased	-2.46567192563793	Not Significant	Not Significant	Not Significant
FBgn0004368	Female-biased	-0.639447801185978	Not Significant	Not Significant	Not Significant
FBgn0004369	Unbiased	0.259804435780753	Not Significant	Not Significant	Not Significant
FBgn0004370	Unbiased	0.368171464449301	Not Significant	Not Significant	Not Significant
FBgn0004373	Unbiased	0.0226106501816536	Not Significant	Not Significant	Not Significant
FBgn0004374	Unbiased	-0.304907280036025	Not Significant	Not Significant	Not Significant
FBgn0004378	Female-biased	-3.49822361834293	Not Significant	Not Significant	Not Significant
FBgn0004379	Female-biased	-1.02401734311354	Not Significant	Not Significant	Not Significant
FBgn0004381	Female-biased	-1.80805612042684	Not Significant	Not Significant	Not Significant
